2019-09-16 14:41:03.880322: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2019-09-16 14:41:04.176501: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: Tesla K80 major: 3 minor: 7 memoryClockRate(GHz): 0.8235
pciBusID: 0000:83:00.0
totalMemory: 11.17GiB freeMemory: 11.10GiB
2019-09-16 14:41:04.428195: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 1 with properties: 
name: Tesla K80 major: 3 minor: 7 memoryClockRate(GHz): 0.8235
pciBusID: 0000:0e:00.0
totalMemory: 11.17GiB freeMemory: 11.04GiB
2019-09-16 14:41:04.428298: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1045] Device peer to peer matrix
2019-09-16 14:41:04.428328: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1051] DMA: 0 1 
2019-09-16 14:41:04.428338: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1061] 0:   Y N 
2019-09-16 14:41:04.428344: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1061] 1:   N Y 
2019-09-16 14:41:04.428362: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla K80, pci bus id: 0000:83:00.0, compute capability: 3.7)
2019-09-16 14:41:04.428372: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:1) -> (device: 1, name: Tesla K80, pci bus id: 0000:0e:00.0, compute capability: 3.7)
User_count: 409000 Item_count: 46426 Cate_count: 6
len_cate_list:  46426
test_set_0_5:  [(117682, [35427, 2506, 19335, 18467, 19310, 17458], (18532, 1137)), (9751, [19419, 29828, 10976, 10412, 10380, 40538, 39435, 39437, 37415, 36742, 11506], (45105, 38769)), (326074, [14887, 39036], (39185, 7303)), (94909, [19221], (45874, 24548)), (328570, [28529], (29224, 22711))]
****user_emb_w--shape**** <bound method TensorShape.as_list of TensorShape([Dimension(409000), Dimension(128)])>
****user_emb_w--shape**** (409000, 128)
****ic--shape***** <bound method TensorShape.as_list of TensorShape([Dimension(None)])>
****ic--shape***** (?,)
****i_emb--shape**** <bound method TensorShape.as_list of TensorShape([Dimension(None), Dimension(128)])>
****i_emb--shape**** (?, 128)
****ib--shape***** (?,)
****jc--shape**** (?,)
***j_emb--shape**** (?, 128)
****j_b--shape**** (?,)
****hc--shape**** (?, ?)
****h_emb--shape**** (?, ?, 128)
****hist_i--shape**** (?, 1, 128)
****u_emb_i--shape**** (?, 128)
[None, 128]
[None, 128]
[None, 128]
[None, 128]
[None, 100, 128]
[None, 2]
test_gauc: 0.5079	 test_auc: 0.5061
Epoch 0 Global_step 1000	Train_loss: 0.6952	Eval_GAUC: 0.8041	Eval_AUC: 0.8042
Epoch 13 Global_step 418000	Train_loss: 0.5061	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 13 Global_step 419000	Train_loss: 0.5033	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 13 Global_step 420000	Train_loss: 0.5025	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 13 Global_step 421000	Train_loss: 0.5046	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 13 Global_step 422000	Train_loss: 0.5025	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 13 Global_step 423000	Train_loss: 0.5027	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 13 Global_step 424000	Train_loss: 0.5035	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 13 Global_step 425000	Train_loss: 0.5009	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 13 Global_step 426000	Train_loss: 0.5036	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 13 Global_step 427000	Train_loss: 0.5066	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 13 Global_step 428000	Train_loss: 0.5016	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 13 Global_step 429000	Train_loss: 0.5041	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 13 Global_step 430000	Train_loss: 0.5001	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 13 Global_step 431000	Train_loss: 0.5008	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 13 Global_step 432000	Train_loss: 0.5035	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 13 Global_step 433000	Train_loss: 0.5051	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 13 Global_step 434000	Train_loss: 0.5040	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 13 Global_step 435000	Train_loss: 0.5038	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 13 Global_step 436000	Train_loss: 0.5045	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 13 Global_step 437000	Train_loss: 0.5016	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 13 Global_step 438000	Train_loss: 0.5019	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 13 Global_step 439000	Train_loss: 0.5027	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 13 Global_step 440000	Train_loss: 0.4996	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 13 Global_step 441000	Train_loss: 0.5041	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 13 Global_step 442000	Train_loss: 0.5013	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 13 Global_step 443000	Train_loss: 0.5034	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 13 Global_step 444000	Train_loss: 0.5043	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 13 DONE	Cost time: 43999.16
Epoch 14 Global_step 445000	Train_loss: 0.2309	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 14 Global_step 446000	Train_loss: 0.5026	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 14 Global_step 447000	Train_loss: 0.5025	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 14 Global_step 448000	Train_loss: 0.5053	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 14 Global_step 449000	Train_loss: 0.5037	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 14 Global_step 450000	Train_loss: 0.5036	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 14 Global_step 451000	Train_loss: 0.5046	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 14 Global_step 452000	Train_loss: 0.5044	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 14 Global_step 453000	Train_loss: 0.5014	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 14 Global_step 454000	Train_loss: 0.5024	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 14 Global_step 455000	Train_loss: 0.4998	Eval_GAUC: 0.8145	Eval_AUC: 0.8142
Epoch 14 Global_step 456000	Train_loss: 0.5016	Eval_GAUC: 0.8145	Eval_AUC: 0.8142
Epoch 14 Global_step 457000	Train_loss: 0.5039	Eval_GAUC: 0.8145	Eval_AUC: 0.8142
Epoch 14 Global_step 458000	Train_loss: 0.5034	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 14 Global_step 459000	Train_loss: 0.5044	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 14 Global_step 460000	Train_loss: 0.5047	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 14 Global_step 461000	Train_loss: 0.5011	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 14 Global_step 462000	Train_loss: 0.5086	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 14 Global_step 463000	Train_loss: 0.5011	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 14 Global_step 464000	Train_loss: 0.5061	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 14 Global_step 465000	Train_loss: 0.5025	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 14 Global_step 466000	Train_loss: 0.5043	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 14 Global_step 467000	Train_loss: 0.5046	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 14 Global_step 468000	Train_loss: 0.5014	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 14 Global_step 469000	Train_loss: 0.5030	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 14 Global_step 470000	Train_loss: 0.5010	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 14 Global_step 471000	Train_loss: 0.5001	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 14 Global_step 472000	Train_loss: 0.5044	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 14 Global_step 473000	Train_loss: 0.5053	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 14 Global_step 474000	Train_loss: 0.5006	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 14 Global_step 475000	Train_loss: 0.5025	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 14 Global_step 476000	Train_loss: 0.5050	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 14 DONE	Cost time: 47154.34
Epoch 15 Global_step 477000	Train_loss: 0.3526	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 15 Global_step 478000	Train_loss: 0.5065	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 15 Global_step 479000	Train_loss: 0.5006	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 15 Global_step 480000	Train_loss: 0.5014	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 15 Global_step 481000	Train_loss: 0.5074	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 15 Global_step 482000	Train_loss: 0.5067	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 15 Global_step 483000	Train_loss: 0.5025	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 15 Global_step 484000	Train_loss: 0.4997	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 15 Global_step 485000	Train_loss: 0.5004	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 15 Global_step 486000	Train_loss: 0.5025	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 15 Global_step 487000	Train_loss: 0.5026	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 15 Global_step 488000	Train_loss: 0.5051	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 15 Global_step 489000	Train_loss: 0.5065	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 15 Global_step 490000	Train_loss: 0.5003	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 15 Global_step 491000	Train_loss: 0.5043	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 15 Global_step 492000	Train_loss: 0.5043	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 15 Global_step 493000	Train_loss: 0.5025	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 15 Global_step 494000	Train_loss: 0.5030	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 15 Global_step 495000	Train_loss: 0.5008	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 15 Global_step 496000	Train_loss: 0.5029	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 15 Global_step 497000	Train_loss: 0.5014	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 15 Global_step 498000	Train_loss: 0.5026	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 15 Global_step 499000	Train_loss: 0.5030	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 15 Global_step 500000	Train_loss: 0.5003	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 15 Global_step 501000	Train_loss: 0.5036	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 15 Global_step 502000	Train_loss: 0.5025	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 15 Global_step 503000	Train_loss: 0.5034	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 15 Global_step 504000	Train_loss: 0.5045	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 15 Global_step 505000	Train_loss: 0.5024	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 15 Global_step 506000	Train_loss: 0.5030	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 15 Global_step 507000	Train_loss: 0.5066	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 15 Global_step 508000	Train_loss: 0.5063	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 15 DONE	Cost time: 50301.29
Epoch 16 Global_step 509000	Train_loss: 0.4745	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 16 Global_step 510000	Train_loss: 0.5030	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 16 Global_step 511000	Train_loss: 0.5033	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 16 Global_step 512000	Train_loss: 0.5028	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 16 Global_step 513000	Train_loss: 0.5054	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 16 Global_step 514000	Train_loss: 0.5000	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 16 Global_step 515000	Train_loss: 0.5032	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 16 Global_step 516000	Train_loss: 0.5054	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 16 Global_step 517000	Train_loss: 0.5035	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 16 Global_step 518000	Train_loss: 0.5020	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 16 Global_step 519000	Train_loss: 0.5055	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 16 Global_step 520000	Train_loss: 0.5016	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 16 Global_step 521000	Train_loss: 0.5042	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 16 Global_step 522000	Train_loss: 0.5019	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 16 Global_step 523000	Train_loss: 0.5039	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 16 Global_step 524000	Train_loss: 0.5038	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 16 Global_step 525000	Train_loss: 0.5017	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 16 Global_step 526000	Train_loss: 0.5049	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 16 Global_step 527000	Train_loss: 0.5035	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 16 Global_step 528000	Train_loss: 0.5013	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 16 Global_step 529000	Train_loss: 0.5039	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 16 Global_step 530000	Train_loss: 0.5057	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 16 Global_step 531000	Train_loss: 0.5000	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 16 Global_step 532000	Train_loss: 0.5050	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 16 Global_step 533000	Train_loss: 0.4975	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 16 Global_step 534000	Train_loss: 0.5051	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 16 Global_step 535000	Train_loss: 0.5013	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 16 Global_step 536000	Train_loss: 0.5041	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 16 Global_step 537000	Train_loss: 0.5018	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 16 Global_step 538000	Train_loss: 0.5054	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 16 Global_step 539000	Train_loss: 0.5065	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 16 DONE	Cost time: 53423.28
Epoch 17 Global_step 540000	Train_loss: 0.1000	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 17 Global_step 541000	Train_loss: 0.5004	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 17 Global_step 542000	Train_loss: 0.5013	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 17 Global_step 543000	Train_loss: 0.5024	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 17 Global_step 544000	Train_loss: 0.5024	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 17 Global_step 545000	Train_loss: 0.5018	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 17 Global_step 546000	Train_loss: 0.5037	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 17 Global_step 547000	Train_loss: 0.5033	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 17 Global_step 548000	Train_loss: 0.5068	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 17 Global_step 549000	Train_loss: 0.5027	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 17 Global_step 550000	Train_loss: 0.5027	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 17 Global_step 551000	Train_loss: 0.5053	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 17 Global_step 552000	Train_loss: 0.5039	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 17 Global_step 553000	Train_loss: 0.5039	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 17 Global_step 554000	Train_loss: 0.5011	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 17 Global_step 555000	Train_loss: 0.5079	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 17 Global_step 556000	Train_loss: 0.5003	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 17 Global_step 557000	Train_loss: 0.5048	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 17 Global_step 558000	Train_loss: 0.5048	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 17 Global_step 559000	Train_loss: 0.5021	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 17 Global_step 560000	Train_loss: 0.5029	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 17 Global_step 561000	Train_loss: 0.5034	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 17 Global_step 562000	Train_loss: 0.5040	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 17 Global_step 563000	Train_loss: 0.5025	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 17 Global_step 564000	Train_loss: 0.4993	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 17 Global_step 565000	Train_loss: 0.5041	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 17 Global_step 566000	Train_loss: 0.5014	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 17 Global_step 567000	Train_loss: 0.4996	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 17 Global_step 568000	Train_loss: 0.5011	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 17 Global_step 569000	Train_loss: 0.5033	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 17 Global_step 570000	Train_loss: 0.5040	Eval_GAUC: 0.8145	Eval_AUC: 0.8142
Epoch 17 Global_step 571000	Train_loss: 0.5021	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 17 DONE	Cost time: 56566.16
Epoch 18 Global_step 572000	Train_loss: 0.2241	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 18 Global_step 573000	Train_loss: 0.5005	Eval_GAUC: 0.8145	Eval_AUC: 0.8142
Epoch 18 Global_step 574000	Train_loss: 0.5015	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 18 Global_step 575000	Train_loss: 0.5024	Eval_GAUC: 0.8145	Eval_AUC: 0.8142
Epoch 18 Global_step 576000	Train_loss: 0.5014	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 18 Global_step 577000	Train_loss: 0.5004	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 18 Global_step 578000	Train_loss: 0.5024	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 18 Global_step 579000	Train_loss: 0.5077	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 18 Global_step 580000	Train_loss: 0.5044	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 18 Global_step 581000	Train_loss: 0.4996	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 18 Global_step 582000	Train_loss: 0.5015	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 18 Global_step 583000	Train_loss: 0.5039	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 18 Global_step 584000	Train_loss: 0.5051	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 18 Global_step 585000	Train_loss: 0.5005	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 18 Global_step 586000	Train_loss: 0.5036	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 18 Global_step 587000	Train_loss: 0.5031	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 18 Global_step 588000	Train_loss: 0.5053	Eval_GAUC: 0.8145	Eval_AUC: 0.8143
Epoch 18 Global_step 589000	Train_loss: 0.5040	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 18 Global_step 590000	Train_loss: 0.5061	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 18 Global_step 591000	Train_loss: 0.5004	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 18 Global_step 592000	Train_loss: 0.5017	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 18 Global_step 593000	Train_loss: 0.5010	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 18 Global_step 594000	Train_loss: 0.5056	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 18 Global_step 595000	Train_loss: 0.5030	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 18 Global_step 596000	Train_loss: 0.5050	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 18 Global_step 597000	Train_loss: 0.5038	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 18 Global_step 598000	Train_loss: 0.5011	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 18 Global_step 599000	Train_loss: 0.5031	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 18 Global_step 600000	Train_loss: 0.5005	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 18 Global_step 601000	Train_loss: 0.5054	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 18 Global_step 602000	Train_loss: 0.5022	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 18 Global_step 603000	Train_loss: 0.5001	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 18 DONE	Cost time: 59706.02
Epoch 19 Global_step 604000	Train_loss: 0.3494	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 19 Global_step 605000	Train_loss: 0.4998	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 19 Global_step 606000	Train_loss: 0.4967	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 19 Global_step 607000	Train_loss: 0.5022	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 19 Global_step 608000	Train_loss: 0.5052	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 19 Global_step 609000	Train_loss: 0.5044	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 19 Global_step 610000	Train_loss: 0.5069	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 19 Global_step 611000	Train_loss: 0.5048	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 19 Global_step 612000	Train_loss: 0.5019	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 19 Global_step 613000	Train_loss: 0.5035	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 19 Global_step 614000	Train_loss: 0.5008	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 19 Global_step 615000	Train_loss: 0.5028	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 19 Global_step 616000	Train_loss: 0.5026	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 19 Global_step 617000	Train_loss: 0.5028	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 19 Global_step 618000	Train_loss: 0.5024	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 19 Global_step 619000	Train_loss: 0.5051	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 19 Global_step 620000	Train_loss: 0.5016	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 19 Global_step 621000	Train_loss: 0.5039	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 19 Global_step 622000	Train_loss: 0.5008	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 19 Global_step 623000	Train_loss: 0.5033	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 19 Global_step 624000	Train_loss: 0.5026	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 19 Global_step 625000	Train_loss: 0.5028	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 19 Global_step 626000	Train_loss: 0.4980	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 19 Global_step 627000	Train_loss: 0.5049	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 19 Global_step 628000	Train_loss: 0.5005	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 19 Global_step 629000	Train_loss: 0.5059	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 19 Global_step 630000	Train_loss: 0.5051	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 19 Global_step 631000	Train_loss: 0.5013	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 19 Global_step 632000	Train_loss: 0.5035	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 19 Global_step 633000	Train_loss: 0.4999	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 19 Global_step 634000	Train_loss: 0.5010	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 19 Global_step 635000	Train_loss: 0.5053	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 19 DONE	Cost time: 62860.56
best test_auc: 0.8145352559421586
